Language_ID	Value	Parameter_ID	Synset
itl	хчоӆэс	927_guard	guard.n.01
itl	хчоӆэс	952_herd	NA
itl	ч’ит	439_bow	bow.n.04
itl	ч’ит	441_gun	gun.n.01
itl	ч’эвэзлаҳ	518_delicious	NA
itl	ч’эвэзлаҳ	519_sweet	sweet.a.01
itl	чӄлаҳ	507_damp	NA
itl	чӄлаҳ	508_wet	wet.a.01
itl	чэӆхчэӆх	123_feather	feather.n.01
itl	чэӆхчэӆх	124_fur	fur.n.03
itl	чэфэкас	760_rush	NA
itl	чэфэкас	761_hurry	rush.v.04
itl	элфскас	804_listen	listen.v.01
itl	элфскас	810_hear	NA
itl	элфсэс	804_listen	listen.v.01
itl	элфсэс	810_hear	NA
itl	эӆвэрчокас	717_shine	NA
itl	эӆвэрчокас	718_sparkletwinkle	NA
itl	эӆкас	773_go	travel.v.01
itl	эӆкас	774_goaway	exit.v.01
itl	эњӆэс	1013_payfor	NA
itl	эњӆэс	1014_pay	pay.v.01
jpn	だます	942_deceive	NA
jpn	だます	943_cheat	NA
jpn	下に	615_below	low.r.01
jpn	下に	632_under	NA
jpn	別れる	924_separate	separate.v.02
jpn	別れる	925_leave	NA
jpn	受ける	878_catch	catch.v.04
jpn	受ける	886_receive	get.v.01
jpn	吹く	690_blow	blow.v.02
jpn	吹く	728_blow	NA
jpn	家	307_house	house.n.01
jpn	家	308_home	NA
jpn	年	447_age	age.n.01
jpn	年	457_year	year.n.01
jpn	後ろへ	613_backward	NA
jpn	後ろへ	614_back	NA
jpn	悪い	543_evil	NA
jpn	悪い	559_bad	bad.a.01
jpn	振る	868_shake	shake.v.08
jpn	振る	869_swing	NA
jpn	掃除する	968_clean	NA
jpn	掃除する	972_sweep	sweep.v.06
jpn	揺さぶる	867_jog	NA
jpn	揺さぶる	868_shake	shake.v.08
jpn	月	456_month	calendar_month.n.01
jpn	月	58_moon	moon.n.01
jpn	有名な	570_familiar	NA
jpn	有名な	571_famous	NA
jpn	木	112_tree	tree.n.01
jpn	木	299_wood	wood.n.01
jpn	棒	303_pole	pole.n.01
jpn	棒	305_staff	NA
jpn	殴る	930_brawl	NA
jpn	殴る	934_beat	NA
jpn	沈む	687_set	NA
jpn	沈む	708_sink	sink.v.01
jpn	洗う	969_wash	wash.v.03
jpn	洗う	971_rinse	NA
jpn	洗う	975_wash	NA
jpn	流れる	691_stream	NA
jpn	流れる	692_flow	run.v.06
jpn	溶ける	701_thaw	NA
jpn	溶ける	702_melt	NA
jpn	火をつける	829_light	ignite.v.01
jpn	火をつける	829_light	light.a.01
jpn	焼く	897_burn	burn.v.07
jpn	焼く	962_bake	bake.v.02
jpn	焼く	963_fry	NA
jpn	燃やす	829_light	ignite.v.01
jpn	燃やす	829_light	light.a.01
jpn	爪	127_paw	NA
jpn	爪	31_fingernail	fingernail.n.01
jpn	爪	32_nail	NA
jpn	着る	977_puton	wear.v.09
jpn	着る	978_getdressed	NA
jpn	穴	131_lair	NA
jpn	穴	179_pit	NA
jpn	穴	277_hole	hole.n.01
jpn	突く	936_sting	NA
jpn	突く	937_shove	NA
jpn	端	272_fringe	NA
jpn	端	276_end	end.n.09
jpn	線	261_line	line.n.04
jpn	線	262_stroke	NA
jpn	罪	415_sin	NA
jpn	罪	446_fault	fault.n.06
jpn	置く	822_put	NA
jpn	置く	824_lay	NA
jpn	群れ	133_flock	NA
jpn	群れ	149_swarm	NA
jpn	聞く	803_hear	hear.v.01
jpn	聞く	985_ask	ask.v.05
jpn	行く	771_drive	drive.v.01
jpn	行く	773_go	travel.v.01
jpn	袋	337_pouch	NA
jpn	袋	343_sack	NA
jpn	裏返す	844_turnover	swing_around.v.01
jpn	裏返す	845_turnturnaround	NA
jpn	覆う	827_cover	cover.v.01
jpn	覆う	906_cover	NA
jpn	見る	800_see	see.v.01
jpn	見る	802_watch	NA
jpn	角	122_horn	horn.n.02
jpn	角	274_corner	corner.n.03
jpn	話す	982_speak	speak.v.03
jpn	話す	983_talk	NA
jpn	足	34_foot	foot.n.01
jpn	足	38_leg	leg.n.02
jpn	距離	263_gap	NA
jpn	距離	264_distance	NA
jpn	輝く	688_shine	shine.v.02
jpn	輝く	717_shine	NA
jpn	輪	181_noose	NA
jpn	輪	380_ring	ring.n.08
jpn	選ぶ	888_choose	choose.v.01
jpn	選ぶ	889_select	NA
jpn	部分	256_piece	part.n.03
jpn	部分	257_part	part.n.02
jpn	金	186_gold	gold.n.03
jpn	金	422_money	money.n.01
jpn	隠す	880_hide	NA
jpn	隠す	941_conceal	hide.v.01
jpn	音	239_sound	noise.n.01
jpn	音	240_tone	NA
jpn	顎	14_chin	chin.n.01
jpn	顎	15_jaw	jaw.n.01
jpn	首	17_neck	neck.n.01
jpn	首	18_nape	nape.n.01
jpn	鳴る	720_chime	NA
jpn	鳴る	721_ring	NA
jpn	鳴る	725_sound	NA
kal	aalavoq	694_sway	NA
kal	aalavoq	766_seesaw	NA
kal	aalavoq	868_shake	shake.v.08
kal	aappoq	701_thaw	NA
kal	aappoq	702_melt	NA
kal	ajaappissat	304_stick	NA
kal	ajaappissat	305_staff	NA
kal	akerfineq	272_fringe	NA
kal	akerfineq	273_edge	edge.n.06
kal	aki	317_window	window.n.01
kal	aki	425_price	price.n.02
kal	alittorpaa	707_snap	NA
kal	alittorpaa	895_tear	tear.v.01
kal	allisippaa	714_increase	NA
kal	allisippaa	715_rise	ascend.v.01
kal	allisippaa	830_pickup	pick_up.v.02
kal	allunaasaq	286_row	NA
kal	allunaasaq	385_string	NA
kal	amitsoq	486_narrow	narrow.a.01
kal	amitsoq	489_thin	NA
kal	anerneq	218_spirit	spirit.n.01
kal	anerneq	49_breath	NA
kal	anngigaa	880_hide	NA
kal	anngigaa	941_conceal	hide.v.01
kal	aperaa	985_ask	ask.v.05
kal	aperaa	986_request	ask.v.02
kal	apparpoq	708_sink	sink.v.01
kal	apparpoq	712_dropdescend	NA
kal	assappaa	840_dig	dig.v.01
kal	assappaa	844_turnover	swing_around.v.01
kal	assartorpoq	873_carry	transport.v.02
kal	assartorpoq	874_drag	NA
kal	ataatsimik	596_once	NA
kal	ataatsimik	601_once	NA
kal	avalequt	115_limb	branch.n.02
kal	avalequt	116_twig	NA
kal	erinaq	234_voice	voice.n.02
kal	erinaq	240_tone	NA
kal	erniinnaq	588_instantly	NA
kal	erniinnaq	593_soon	soon.r.01
kal	igalaaq	189_glass	glass.n.01
kal	igalaaq	317_window	window.n.01
kal	ikinngut	251_friend	friend.n.01
kal	ikinngut	252_companion	NA
kal	ikusimmippaa	914_urge	NA
kal	ikusimmippaa	937_shove	NA
kal	ilaanni	596_once	NA
kal	ilaanni	601_once	NA
kal	ilioqqarpai	822_put	NA
kal	ilioqqarpai	823_place	NA
kal	iliorarpai	822_put	NA
kal	iliorarpai	823_place	NA
kal	iliorpoq	812_do	act.v.02
kal	iliorpoq	834_make	produce.v.02
kal	ilivaa	822_put	NA
kal	ilivaa	824_lay	NA
kal	ingerlavoq	752_move	NA
kal	ingerlavoq	758_step	NA
kal	ingippoq	678_sit	sit_down.v.01
kal	ingippoq	755_sitdown	NA
kal	ini	131_lair	NA
kal	ini	266_space	NA
kal	inuuvoq	733_live	NA
kal	inuuvoq	734_beborn	be_born.v.01
kal	ippernaq	168_gnat	mosquito.n.01
kal	ippernaq	169_fly	fly.n.01
kal	isigak	33_toe	toe.n.01
kal	isigak	38_leg	leg.n.02
kal	issi	79_frost	NA
kal	issi	80_chill	NA
kal	isu	276_end	end.n.09
kal	isu	448_end	end.n.03
kal	isuma	221_mind	mind.n.01
kal	isuma	222_meaning	NA
kal	isumaqarpoq	993_think	think.v.03
kal	isumaqarpoq	994_believe	believe.v.01
kal	iviangeq	23_bosom	breast.n.02
kal	iviangeq	24_breast	thorax.n.02
kal	kalleq	689_thunder	NA
kal	kalleq	84_thunder	thunder.n.02
kal	kingumut	613_backward	NA
kal	kingumut	614_back	NA
kal	kingumut	628_again	again.r.01
kal	kisitsivoq	1004_count	count.v.01
kal	kisitsivoq	1005_calculate	NA
kal	kissaat	216_wish	NA
kal	kissaat	902_wish	NA
kal	kivivaa	708_sink	sink.v.01
kal	kivivaa	712_dropdescend	NA
kal	kukik	126_claw	claw.n.01
kal	kukik	127_paw	NA
kal	kukik	329_nail	nail.n.02
kal	kukik	32_nail	NA
kal	maani	606_here	here.r.01
kal	maani	607_hither	NA
kal	maannineq	176_grain	grain.n.08
kal	maannineq	351_corn	NA
kal	masarsuk	401_pasture	pasture.n.01
kal	masarsuk	92_meadow	NA
kal	matu	318_door	gate.n.01
kal	matu	341_coverlid	NA
kal	minguk	184_filth	NA
kal	minguk	88_dirt	NA
kal	naggaserpaa	684_end	end.v.01
kal	naggaserpaa	816_finish	complete.v.01
kal	nateq	310_floor	floor.n.01
kal	nateq	65_ground	NA
kal	niuertarfik	423_business	NA
kal	niuertarfik	424_shop	NA
kal	nivaataq	324_spade	spade.n.02
kal	nivaataq	325_shovel	shovel.n.01
kal	nuna	265_area	NA
kal	nuna	430_country	country.n.02
kal	pivoq	682_happen	NA
kal	pivoq	887_take	take.v.04
kal	pivoq	898_give	give.v.03
kal	pualavoq	180_trap	trap.n.01
kal	pualavoq	540_fat	NA
kal	pujoq	68_smoke	smoke.n.02
kal	pujoq	74_fog	fog.n.01
kal	qaammat	456_month	calendar_month.n.01
kal	qaammat	58_moon	moon.n.01
kal	qaaqquaa	916_invite	invite.v.02
kal	qaaqquaa	990_call	call.v.05
kal	qappappoq	841_bow	NA
kal	qappappoq	842_bend	NA
kal	qarlissiaq	365_cloth	fabric.n.01
kal	qarlissiaq	389_scarf	NA
kal	qasilippoq	520_bitter	bitter.s.06
kal	qasilippoq	936_sting	NA
kal	qatanngut	206_brother	brother.n.01
kal	qatanngut	207_sister	sister.n.01
kal	qeerlerpaa	792_move	NA
kal	qeerlerpaa	964_stir	NA
kal	qernerpoq	523_dark	dark.a.02
kal	qernerpoq	524_black	black.a.01
kal	qinngorpoq	688_shine	shine.v.02
kal	qinngorpoq	717_shine	NA
kal	qinnorpoq	688_shine	shine.v.02
kal	qinnorpoq	717_shine	NA
kal	saggaavoq	829_light	ignite.v.01
kal	saggaavoq	829_light	light.a.01
kal	seerpoq	697_burn	burn.v.03
kal	seerpoq	897_burn	burn.v.07
kal	sorsunneq	435_war	NA
kal	sorsunneq	438_fight	NA
kal	suluk	123_feather	feather.n.01
kal	suluk	125_wing	wing.n.01
kal	taava	594_then	NA
kal	taava	598_afterwards	NA
kal	takutippoq	710_appear	NA
kal	takutippoq	808_seem	look.v.02
kal	taperserpaa	826_connect	NA
kal	taperserpaa	917_unite	join.v.02
kal	tassanngaannaq	584_atonce	immediately.r.01
kal	tassanngaannaq	587_suddenly	NA
kal	tiguaa	885_get	NA
kal	tiguaa	886_receive	get.v.01
kal	tiguaa	887_take	take.v.04
kal	tiliaq	251_friend	friend.n.01
kal	tiliaq	252_companion	NA
kal	timmivoq	690_blow	blow.v.02
kal	timmivoq	772_fly	fly.v.01
kal	tunumut or tunummut	613_backward	NA
kal	tunumut or tunummut	614_back	NA
kal	uffarpoq	974_bath	bathe.v.01
kal	uffarpoq	975_wash	NA
kal	ukioq	457_year	year.n.01
kal	ukioq	461_winter	winter.n.01
kal	ulloq	449_time	time.n.05
kal	ulloq	450_day	day.n.01
kal	ussersarpaa	1003_measure	measure.v.01
kal	ussersarpaa	787_try	try.v.01
kal	utoqqaq	447_age	age.n.01
kal	utoqqaq	566_agedold	NA
kal	uuppaa	697_burn	burn.v.03
kal	uuppaa	787_try	try.v.01
kan	ಅಂಚು	272_fringe	NA
kan	ಅಂಚು	273_edge	edge.n.06
kan	ಅಂತರ	263_gap	NA
kan	ಅಂತರ	266_space	NA
kan	ಅಮ್ಮ	200_grandmother	grandma.n.01
kan	ಅಮ್ಮ	203_mother	mother.n.01
kan	ಆಗ	594_then	NA
kan	ಆಗ	597_atthattime	NA
kan	ಆಗು	681_become	become.v.01
kan	ಆಗು	682_happen	NA
kan	ಆಯಿ	830_pickup	pick_up.v.02
kan	ಆಯಿ	889_select	NA
kan	ಇಡು	823_place	NA
kan	ಇಡು	824_lay	NA
kan	ಇರು	733_live	NA
kan	ಇರು	782_stay	stay.v.04
kan	ಇರು	783_wait	NA
kan	ಉಗುರು	127_paw	NA
kan	ಉಗುರು	31_fingernail	fingernail.n.01
kan	ಉಗುರು	32_nail	NA
kan	ಉಸಿರು	49_breath	NA
kan	ಉಸಿರು	725_sound	NA
kan	ಉಸಿರು	735_breathe	breathe.v.01
kan	ಊಟ	347_meal	meal.n.01
kan	ಊಟ	349_dish	NA
kan	ಎತ್ತು	846_raise	NA
kan	ಎತ್ತು	847_lift	raise.v.02
kan	ಎಸೆ	877_throw	flip.v.06
kan	ಎಸೆ	931_shoot	shoot.v.01
kan	ಏಳು	659_seven	seven.s.01
kan	ಏಳು	742_wakeup	wake_up.v.02
kan	ಏಳು	743_getup	NA
kan	ಏಳು	754_standup	NA
kan	ಒದ್ದೆಯಾದ	507_damp	NA
kan	ಒದ್ದೆಯಾದ	508_wet	wet.a.01
kan	ಒಳಹೊಗು	777_goin	enter.v.01
kan	ಒಳಹೊಗು	778_enter	NA
kan	ಕಚ್ಚು	747_ache	NA
kan	ಕಚ್ಚು	854_bite	bite.v.01
kan	ಕಟ್ಟು	338_bundle	NA
kan	ಕಟ್ಟು	836_build	construct.v.01
kan	ಕಟ್ಟು	857_tie	tie.v.01
kan	ಕತ್ತರಿಸು	856_cutoff	NA
kan	ಕತ್ತರಿಸು	866_cut	cut.v.01
kan	ಕರೆ	730_shout	exclaim.v.01
kan	ಕರೆ	990_call	call.v.05
kan	ಕಳೆ	832_lose	NA
kan	ಕಳೆ	925_leave	NA
kan	ಕೂಡಿಸು	826_connect	NA
kan	ಕೂಡಿಸು	884_add	NA
kan	ಕೇಳು	803_hear	hear.v.01
kan	ಕೇಳು	810_hear	NA
kan	ಕೊಡು	1012_sell	sell.v.01
kan	ಕೊಡು	898_give	give.v.03
kan	ಕೊಡು	899_hand	NA
kan	ಗುಡಿಸು	972_sweep	sweep.v.06
kan	ಗುಡಿಸು	973_sweep	NA
kan	ಗುಂಪು	133_flock	NA
kan	ಗುಂಪು	149_swarm	NA
kan	ತಿರುಗು	843_spin	NA
kan	ತಿರುಗು	844_turnover	swing_around.v.01
kan	ತೂಗು	695_swing	NA
kan	ತೂಗು	766_seesaw	NA
kan	ತೂಗು	905_rock	NA
kan	ತೊಳೆ	969_wash	wash.v.03
kan	ತೊಳೆ	975_wash	NA
kan	ತೋರು	710_appear	NA
kan	ತೋರು	808_seem	look.v.02
kan	ತೋಳು	26_arm	arm.n.01
kan	ತೋಳು	374_sleeve	NA
kan	ದಟ್ಟ	487_dense	NA
kan	ದಟ್ಟ	488_thick	thick.a.01
kan	ದೀರ್ಘ	483_long	long.a.02
kan	ದೀರ್ಘ	586_long	NA
kan	ನಡುಗು	732_tremble	shudder.v.02
kan	ನಡುಗು	796_beafraid	NA
kan	ನರ	42_vein	NA
kan	ನರ	43_sinew	tendon.n.01
kan	ನಿರೀಕ್ಷಿಸು	784_await	NA
kan	ನಿರೀಕ್ಷಿಸು	802_watch	NA
kan	ನಿಲ್ಲು	677_stand	stand.v.01
kan	ನಿಲ್ಲು	776_stop	NA
kan	ನುಡಿ	982_speak	speak.v.03
kan	ನುಡಿ	983_talk	NA
kan	ನೆಲ	310_floor	floor.n.01
kan	ನೆಲ	65_ground	NA
kan	ಬಗ್ಗಿಸು	841_bow	NA
kan	ಬಗ್ಗಿಸು	842_bend	NA
kan	ಬಯಸು	814_want	desire.v.01
kan	ಬಯಸು	902_wish	NA
kan	ಬರು	779_come	arrive.v.01
kan	ಬರು	780_arrive	arrive.v.01
kan	ಬಲ	391_force	NA
kan	ಬಲ	577_right	right.r.04
kan	ಬಿಡಿಸು	1007_paint	paint.v.02
kan	ಬಿಡಿಸು	1008_draw	NA
kan	ಬಿಡಿಸು	948_pick	NA
kan	ಬಿಸಿ	502_hot	hot.a.01
kan	ಬಿಸಿ	503_warm	warm.a.01
kan	ಬೆಳೆ	714_increase	NA
kan	ಬೆಳೆ	716_grow	grow.v.03
kan	ಭೂಮಿ	105_land	mainland.n.01
kan	ಭೂಮಿ	66_earth	land.n.02
kan	ಮಂಜು	74_fog	fog.n.01
kan	ಮಂಜು	79_frost	NA
kan	ಮಾಡು	812_do	act.v.02
kan	ಮಾಡು	834_make	produce.v.02
kan	ಮಾತು	232_speech	address.n.03
kan	ಮಾತು	235_word	word.n.01
kan	ಮುಚ್ಚು	821_close	close.v.01
kan	ಮುಚ್ಚು	827_cover	cover.v.01
kan	ಮುರಿ	859_break	break.v.05
kan	ಮುರಿ	894_break	NA
kan	ಮುಳುಗು	687_set	NA
kan	ಮುಳುಗು	708_sink	sink.v.01
kan	ವಸ್ತು	270_item	NA
kan	ವಸ್ತು	271_thing	thing.n.12
kan	ಹತ್ತಿಸು	829_light	ignite.v.01
kan	ಹತ್ತಿಸು	829_light	light.a.01
kan	ಹರಿ	691_stream	NA
kan	ಹರಿ	692_flow	run.v.06
kan	ಹರಿ	855_tearoff	NA
kan	ಹಲಗೆ	300_board	board.n.02
kan	ಹಲಗೆ	301_slab	NA
kan	ಹಾಕು	977_puton	wear.v.09
kan	ಹಾಕು	978_getdressed	NA
kan	ಹಿಡಿ	332_handle	NA
kan	ಹಿಡಿ	849_hold	hold.v.02
kan	ಹಿಡಿ	878_catch	catch.v.04
kan	ಹಿಡಿ	887_take	take.v.04
kan	ಹಿಡಿ	951_catch	NA
kan	ಹಿಮ	77_snow	snow.n.01
kan	ಹಿಮ	80_chill	NA
kan	ಹೇಳು	981_say	allege.v.01
kan	ಹೇಳು	987_tell	tell.v.03
kan	ಹೊಡೆ	861_hit	NA
kan	ಹೊಡೆ	934_beat	NA
kat	ადგება	743_getup	NA
kat	ადგება	754_standup	NA
kat	აიღებს	830_pickup	pick_up.v.02
kat	აიღებს	887_take	take.v.04
kat	აიყვანს	830_pickup	pick_up.v.02
kat	აიყვანს	847_lift	raise.v.02
kat	არხევს	867_jog	NA
kat	არხევს	905_rock	NA
kat	ასწავლის	910_teach	teach.v.01
kat	ასწავლის	911_instruct	NA
kat	ბოლო	276_end	end.n.09
kat	ბოლო	448_end	end.n.03
kat	ბოლო	582_last	last.a.02
kat	გადაიხდის	1013_payfor	NA
kat	გადაიხდის	1014_pay	pay.v.01
kat	გაიგებს	810_hear	NA
kat	გაიგებს	997_grasp	NA
kat	გაიქცევა	798_flee	flee.v.01
kat	გაიქცევა	799_escape	NA
kat	გაჭრის	856_cutoff	NA
kat	გაჭრის	866_cut	cut.v.01
kat	და	207_sister	sister.n.01
kat	და	675_and	NA
kat	დაანთებს	829_light	ignite.v.01
kat	დაანთებს	829_light	light.a.01
kat	დადის	757_walk	walk.v.01
kat	დადის	771_drive	drive.v.01
kat	დარეკავს	720_chime	NA
kat	დარეკავს	721_ring	NA
kat	დაუბერავს	690_blow	blow.v.02
kat	დაუბერავს	728_blow	NA
kat	დნება	701_thaw	NA
kat	დნება	702_melt	NA
kat	ენა	233_language	language.n.01
kat	ენა	6_tongue	tongue.n.01
kat	ირხევა	694_sway	NA
kat	ირხევა	695_swing	NA
kat	ისვრის	877_throw	flip.v.06
kat	ისვრის	931_shoot	shoot.v.01
kat	იყინება	700_freeze	freeze.v.02
kat	იყინება	811_becold	NA
kat	კვირა	455_week	week.n.01
kat	კვირა	480_sunday	sunday.n.01
kat	კიდე	103_shore	NA
kat	კიდე	272_fringe	NA
kat	კუთხე	274_corner	corner.n.03
kat	კუთხე	278_angle	NA
kat	ლპება	705_rot	NA
kat	ლპება	706_decay	NA
kat	მოამზადებს	788_prepare	NA
kat	მოამზადებს	960_cook	cook.v.02
kat	მოუკიდებს	829_light	ignite.v.01
kat	მოუკიდებს	829_light	light.a.01
kat	მხარე	265_area	NA
kat	მხარე	268_side	side.n.01
kat	მხარე	430_country	country.n.02
kat	ნაპირი	103_shore	NA
kat	ნაპირი	104_coast	NA
kat	ნიჩაბი	288_oar	paddle.n.04
kat	ნიჩაბი	324_spade	spade.n.02
kat	საქმე	253_matter	NA
kat	საქმე	423_business	NA
kat	სიტყვა	232_speech	address.n.03
kat	სიტყვა	235_word	word.n.01
kat	სტაცებს	848_seize	NA
kat	სტაცებს	879_grab	NA
kat	სუფთა	506_fresh	NA
kat	სუფთა	514_clean	clean.a.01
kat	სქელი	488_thick	thick.a.01
kat	სქელი	540_fat	NA
kat	ტალახი	184_filth	NA
kat	ტალახი	88_dirt	NA
kat	ტანი	113_trunk	trunk.n.01
kat	ტანი	39_body	body.n.01
kat	ტყავი	124_fur	fur.n.03
kat	ტყავი	363_leather	leather.n.01
kat	უკან	613_backward	NA
kat	უკან	631_behind	NA
kat	ფრთა	123_feather	feather.n.01
kat	ფრთა	125_wing	wing.n.01
kat	ფრჩხილი	31_fingernail	fingernail.n.01
kat	ფრჩხილი	32_nail	NA
kat	ქვევით	615_below	low.r.01
kat	ქვევით	632_under	NA
kat	ყელი	16_throat	throat.n.01
kat	ყელი	17_neck	neck.n.01
kat	შეაერთებს	826_connect	NA
kat	შეაერთებს	917_unite	join.v.02
kat	შედის	777_goin	enter.v.01
kat	შედის	778_enter	NA
kat	შუა	269_middle	center.n.01
kat	შუა	635_between	NA
kat	ჩადის	687_set	NA
kat	ჩადის	780_arrive	arrive.v.01
kat	ჩაიცვამს	977_puton	wear.v.09
kat	ჩაიცვამს	978_getdressed	NA
kat	ჩაიძირება	708_sink	sink.v.01
kat	ჩაიძირება	769_dive	dive.v.03
kat	წადილი	216_wish	NA
kat	წადილი	217_desire	NA
kat	წვრილი	486_narrow	narrow.a.01
kat	წვრილი	489_thin	NA
kat	წინ	612_forward	NA
kat	წინ	630_infrontof	NA
kat	ხე	112_tree	tree.n.01
kat	ხე	299_wood	wood.n.01
kat	ხელი	26_arm	arm.n.01
kat	ხელი	28_hand	hand.n.01
kat	ხმა	234_voice	voice.n.02
kat	ხმა	239_sound	noise.n.01
kat	ჯერ	600_atfirst	NA
kat	ჯერ	625_still	NA
kaz	ағаш	112_tree	tree.n.01
kaz	ағаш	299_wood	wood.n.01
kaz	ай	456_month	calendar_month.n.01
kaz	ай	58_moon	moon.n.01
kaz	айту	981_say	allege.v.01
kaz	айту	982_speak	speak.v.03
kaz	айту	987_tell	tell.v.03
kaz	алау	291_campfire	NA
kaz	алау	70_fire	fire.n.03
kaz	алмақ	886_receive	get.v.01
kaz	алмақ	887_take	take.v.04
kaz	алу	1011_buy	buy.v.01
kaz	алу	885_get	NA
kaz	алу	887_take	take.v.04
kaz	аралық	263_gap	NA
kaz	аралық	264_distance	NA
kaz	артынан	589_later	NA
kaz	артынан	631_behind	NA
kaz	ас	347_meal	meal.n.01
kaz	ас	348_food	food.n.02
kaz	асығу	760_rush	NA
kaz	асығу	761_hurry	rush.v.04
kaz	атау	230_name	name.n.01
kaz	атау	989_name	name.v.01
kaz	ауру	394_illness	disease.n.01
kaz	ауру	395_pain	pain.n.03
kaz	аяқ	127_paw	NA
kaz	аяқ	276_end	end.n.09
kaz	аяқ	38_leg	leg.n.02
kaz	әңгіме	225_talk	NA
kaz	әңгіме	227_story	NA
kaz	әуен	234_voice	voice.n.02
kaz	әуен	240_tone	NA
kaz	бағу	912_bringup	NA
kaz	бағу	952_herd	NA
kaz	байлау	857_tie	tie.v.01
kaz	байлау	954_tieup	NA
kaz	бала	195_child	child.n.01
kaz	бала	196_boy	male_child.n.01
kaz	бару	771_drive	drive.v.01
kaz	бару	773_go	travel.v.01
kaz	бауыр	48_liver	liver.n.01
kaz	бауыр	99_slope	NA
kaz	беру	898_give	give.v.03
kaz	беру	899_hand	NA
kaz	билеу	1015_rule	govern.v.03
kaz	билеу	923_dance	dance.v.02
kaz	болу	1010_own	own.v.01
kaz	болу	681_become	become.v.01
kaz	болу	682_happen	NA
kaz	бүркеу	827_cover	cover.v.01
kaz	бүркеу	906_cover	NA
kaz	дауыс	234_voice	voice.n.02
kaz	дауыс	239_sound	noise.n.01
kaz	деу	981_say	allege.v.01
kaz	деу	982_speak	speak.v.03
kaz	есту	803_hear	hear.v.01
kaz	есту	810_hear	NA
kaz	ету	812_do	act.v.02
kaz	ету	834_make	produce.v.02
kaz	жазу	1009_write	write.v.02
kaz	жазу	407_letter	letter.n.01
kaz	жақ	15_jaw	jaw.n.01
kaz	жақ	268_side	side.n.01
kaz	жаман	559_bad	bad.a.01
kaz	жаман	561_nastydire	NA
kaz	жаңа	506_fresh	NA
kaz	жаңа	564_new	new.a.01
kaz	жаңа	628_again	again.r.01
kaz	жас	447_age	age.n.01
kaz	жас	51_tear	tear.n.01
kaz	жасап шығару	834_make	produce.v.02
kaz	жасап шығару	835_produce	NA
kaz	жасау	733_live	NA
kaz	жасау	834_make	produce.v.02
kaz	жеделдену	760_rush	NA
kaz	жеделдену	761_hurry	rush.v.04
kaz	жіп	367_thread	thread.n.01
kaz	жіп	385_string	NA
kaz	жол	402_path	path.n.02
kaz	жол	403_way	NA
kaz	жол	404_road	road.n.01
kaz	жығылу	696_fall	fall.v.01
kaz	жығылу	756_tumble	NA
kaz	ілмек	181_noose	NA
kaz	ілмек	331_hook	hook.n.05
kaz	ілу	680_hang	NA
kaz	ілу	828_hangup	hang.v.02
kaz	істеу	812_do	act.v.02
kaz	істеу	946_work	NA
kaz	көріну	710_appear	NA
kaz	көріну	809_show	NA
kaz	көтеру	830_pickup	pick_up.v.02
kaz	көтеру	846_raise	NA
kaz	көтеру	847_lift	raise.v.02
kaz	күлу	213_laughter	NA
kaz	күлу	791_laugh	laugh.v.01
kaz	күн	450_day	day.n.01
kaz	күн	57_sun	sun.n.01
kaz	қабық	114_bark	bark.n.01
kaz	қабық	178_peelhusk	NA
kaz	қайда	648_where	NA
kaz	қайда	649_whereto	NA
kaz	қасырет	215_grief	grief.n.02
kaz	қасырет	445_misfortune	misfortune.n.02
kaz	қашу	798_flee	flee.v.01
kaz	қашу	799_escape	NA
kaz	қашып кету	798_flee	flee.v.01
kaz	қашып кету	799_escape	NA
kaz	қол	26_arm	arm.n.01
kaz	қол	28_hand	hand.n.01
kaz	қыры	273_edge	edge.n.06
kaz	қыры	274_corner	corner.n.03
kaz	май	355_fat	fat.n.01
kaz	май	356_butter	butter.n.01
kaz	май	357_oil	oil.n.01
kaz	оқу	1006_read	read.v.01
kaz	оқу	999_learn	learn.v.01
kaz	оқыту	910_teach	teach.v.01
kaz	оқыту	911_instruct	NA
kaz	онан соң	594_then	NA
kaz	онан соң	598_afterwards	NA
kaz	отыру	678_sit	sit_down.v.01
kaz	отыру	755_sitdown	NA
kaz	ояну	742_wakeup	wake_up.v.02
kaz	ояну	743_getup	NA
kaz	өлу	750_die	die.v.01
kaz	өлу	751_perish	NA
kaz	сабақтастыру	826_connect	NA
kaz	сабақтастыру	857_tie	tie.v.01
kaz	саз	90_swamp	swamp.n.01
kaz	саз	91_moor	NA
kaz	сақтау	876_keep	keep.v.03
kaz	сақтау	890_preserve	conserve.v.02
kaz	санау	1004_count	count.v.01
kaz	санау	1005_calculate	NA
kaz	сап	286_row	NA
kaz	сап	332_handle	NA
kaz	сол	576_left	left.r.01
kaz	сол	638_that	NA
kaz	сонан соң	594_then	NA
kaz	сонан соң	598_afterwards	NA
kaz	сөз	232_speech	address.n.03
kaz	сөз	235_word	word.n.01
kaz	сурет салу	1007_paint	paint.v.02
kaz	сурет салу	1008_draw	NA
kaz	сүю	789_love	love.v.03
kaz	сүю	904_kiss	snog.v.01
kaz	сызық	261_line	line.n.04
kaz	сызық	262_stroke	NA
kaz	сыпыру	972_sweep	sweep.v.06
kaz	сыпыру	973_sweep	NA
kaz	сырқаттану	745_fallill	NA
kaz	сырқаттану	746_beill	NA
