Language_ID	Value	Source_ID	Source_Value
lez	руш	NA	NA
lez	садра	NA	NA
lez	ттум	NA	NA
lez	тухун	NA	NA
lez	тӏа хьун	NA	NA
lez	тӏал	NA	NA
lez	тӏеквен	NA	NA
lez	тӏур	NA	NA
lez	тӏуьн	NA	NA
lez	фин	NA	NA
lez	хам	NA	NA
lez	хел	NA	NA
lez	хкажун	NA	NA
lez	хкуьрун	NA	NA
lez	хкягъун	NA	NA
lez	хун	NA	NA
lez	хуьн	NA	NA
lez	хци	NA	NA
lez	хьун	NA	NA
lez	цун	NA	NA
lez	цӏай	NA	NA
lez	цӏар	NA	NA
lez	цӏурун	NA	NA
lez	чене	NA	NA
lez	чирк	NA	NA
lez	чка	NA	NA
lez	чурун	NA	NA
lez	чӏугун	NA	NA
lez	чӏурун	NA	NA
lez	эвезда авун	NA	NA
lez	экъечӏун	NA	NA
lez	элкъуьрун	NA	NA
lez	эцигун	NA	NA
lez	юзун	NA	NA
lez	юрк	NA	NA
lez	ягълу	NA	NA
lez	ягъун	NA	NA
lit	apginti	NA	NA
lit	aštrus	NA	NA
lit	atsikelti	NA	NA
lit	atstumas	NA	NA
lit	baimintis	NA	NA
lit	bėgti	NA	NA
lit	bijoti	NA	NA
lit	čiupti	NA	NA
lit	dalykas	NA	NA
lit	dirbti	NA	NA
lit	diržas	NA	NA
lit	draugas	NA	NA
lit	eiti	NA	NA
lit	gaminti	NA	NA
lit	garsas	NA	NA
lit	gauti	NA	NA
lit	gegužė	NA	NA
lit	ginti	NA	NA
lit	gražus	NA	NA
lit	griebti	NA	NA
lit	gyventi	NA	NA
lit	jėga	NA	NA
lit	kalba	NA	NA
lit	kampas	NA	NA
lit	karštis	NA	NA
lit	kartis	NA	NA
lit	kas	NA	NA
lit	kepti	NA	NA
lit	kiekis	NA	NA
lit	kietas	NA	NA
lit	kraštas	NA	NA
lit	kristi	NA	NA
lit	kur	NA	NA
lit	kvapas	NA	NA
lit	kviesti	NA	NA
lit	laikyti	NA	NA
lit	laukti	NA	NA
lit	lazda	NA	NA
lit	lėkti	NA	NA
lit	lenkti	NA	NA
lit	minkštas	NA	NA
lit	mušti	NA	NA
lit	nagas	NA	NA
lit	norėti	NA	NA
lit	oda	NA	NA
lit	ola	NA	NA
lit	oras	NA	NA
lit	padegti	NA	NA
lit	pakelti	NA	NA
lit	palenkti	NA	NA
lit	palikti	NA	NA
lit	pasirodyti	NA	NA
lit	pastatyti	NA	NA
lit	pirštas	NA	NA
lit	plaštaka	NA	NA
lit	plauti	NA	NA
lit	po to	NA	NA
lit	prasid́ėti	NA	NA
lit	prastas	NA	NA
lit	purtyti	NA	NA
lit	purvas	NA	NA
lit	pusė	NA	NA
lit	pūsti	NA	NA
lit	ranka	NA	NA
lit	rinkti	NA	NA
lit	šaukti	NA	NA
lit	skaičiuoti	NA	NA
lit	skambinti	NA	NA
lit	slėpti	NA	NA
lit	šluoti	NA	NA
lit	smulkus	NA	NA
lit	šokti	NA	NA
lit	statyti	NA	NA
lit	stiprus	NA	NA
lit	stumti	NA	NA
lit	sukti	NA	NA
lit	supti	NA	NA
lit	surišti	NA	NA
lit	tekėti	NA	NA
lit	ten	NA	NA
lit	tikras	NA	NA
lit	uždengti	NA	NA
lit	vadovauti	NA	NA
lit	valdyti	NA	NA
lit	vienas	NA	NA
lit	vieta	NA	NA
lit	vietovė	NA	NA
lit	virti	NA	NA
lit	vyras	NA	NA
lit	žalias	NA	NA
lit	žemė	NA	NA
lit	žiūŕėti	NA	NA
liv	a’b	NA	NA
liv	ä’bjõvā	NA	NA
liv	a’bpūol	NA	NA
liv	a’ilõ	NA	NA
liv	a’ltõ	NA	NA
liv	āiga	NA	NA
liv	āinad	NA	NA
liv	akkõ	NA	NA
liv	allõ	NA	NA
liv	astõ	NA	NA
liv	ažā	NA	NA
liv	būoḑ	NA	NA
liv	dro’ugõz	NA	NA
liv	eitõ	NA	NA
liv	ēļ	NA	NA
liv	gi’ļžõ	NA	NA
liv	ī’diņțõ	NA	NA
liv	i’lzõ nustõ	NA	NA
liv	ī’tõ	NA	NA
liv	irgõ	NA	NA
liv	istõ	NA	NA
liv	jālga	NA	NA
liv	je’dsõ	NA	NA
liv	je’llõ	NA	NA
liv	jettõ	NA	NA
liv	joudõ	NA	NA
liv	jõvā	NA	NA
liv	jū’odõ	NA	NA
liv	jūokšõ	NA	NA
liv	kä’dlabā	NA	NA
liv	ka’ggõl	NA	NA
liv	ka’zzõ	NA	NA
liv	kaitsõ	NA	NA
liv	kāngar	NA	NA
liv	karīņțõ	NA	NA
liv	kartõ	NA	NA
liv	ke’ž	NA	NA
liv	kēļ	NA	NA
liv	kēra	NA	NA
liv	kīerõ	NA	NA
liv	kīlma	NA	NA
liv	kilmõ	NA	NA
liv	kīņtš	NA	NA
liv	kīskõ	NA	NA
liv	kītõ	NA	NA
liv	knaš	NA	NA
liv	kǭ’ļõ	NA	NA
liv	kǭra	NA	NA
liv	kougit	NA	NA
liv	krǭ’põ	NA	NA
liv	kū	NA	NA
liv	kūolõ	NA	NA
liv	kūoŗ	NA	NA
liv	kuoț	NA	NA
liv	kutsõ	NA	NA
liv	lamātõks	NA	NA
liv	laskõ	NA	NA
liv	līgõ	NA	NA
liv	likkõ	NA	NA
liv	lõks	NA	NA
liv	loppõ	NA	NA
liv	ma’ggõ	NA	NA
liv	maksõ	NA	NA
liv	mǟrgandõ	NA	NA
liv	mīez	NA	NA
liv	mǭ	NA	NA
liv	mȯistli	NA	NA
liv	mustit	NA	NA
liv	nä’gțõ	NA	NA
liv	nai	NA	NA
liv	nǟlga	NA	NA
liv	nīt	NA	NA
liv	nõtkõ	NA	NA
liv	nūrka	NA	NA
liv	nustõ	NA	NA
liv	nūzõ	NA	NA
liv	oksā	NA	NA
liv	opātõ	NA	NA
liv	pǟ	NA	NA
liv	pallõ	NA	NA
liv	pānda	NA	NA
liv	pǟva	NA	NA
liv	pi’mdi	NA	NA
liv	piekslõ	NA	NA
liv	pīenti	NA	NA
liv	pierāst	NA	NA
liv	pū’gõ	NA	NA
liv	pu’rrõ	NA	NA
liv	pū’stõ	NA	NA
liv	radā	NA	NA
liv	repțõ	NA	NA
liv	rīnda	NA	NA
liv	rõkāndõ	NA	NA
liv	roppõ	NA	NA
liv	rujā	NA	NA
liv	ruoikõ	NA	NA
liv	si’z	NA	NA
liv	sidām	NA	NA
liv	sie’ggõ	NA	NA
liv	sõbrā	NA	NA
liv	sǭdõ	NA	NA
liv	špits	NA	NA
liv	su’llõ	NA	NA
liv	sūo	NA	NA
liv	tagān	NA	NA
liv	täutõ	NA	NA
liv	tē’ḑ	NA	NA
liv	tī’edõ	NA	NA
liv	ti’g	NA	NA
liv	touzõ	NA	NA
liv	tūorõz	NA	NA
liv	u’ņ	NA	NA
liv	ūdõ	NA	NA
liv	ūgõ	NA	NA
liv	ūomõg	NA	NA
liv	urgõ	NA	NA
liv	ūška	NA	NA
liv	va’l	NA	NA
liv	va’llõ	NA	NA
liv	vaļmõstõ	NA	NA
liv	vanā	NA	NA
liv	vaņțlõ	NA	NA
liv	vēļõ	NA	NA
liv	vigā	NA	NA
liv	vȯ’dlõ	NA	NA
liv	võimi	NA	NA
liv	vȯzā	NA	NA
liv	zva’ņņõ	NA	NA
mal	അടിക്കുക	NA	NA
mal	അടിച്ചുവാരുക	NA	NA
mal	അപ്പോൾ	NA	NA
mal	അരയന്നം	NA	NA
mal	അവർ	NA	NA
mal	അഴുക്ക്	NA	NA
mal	ആഗ്രഹം	NA	NA
mal	ആടുക	NA	NA
mal	ഇരിക്കുക	NA	NA
mal	ഇളകുക	NA	NA
mal	ഉടയുക	NA	NA
mal	ഉയരുക	NA	NA
mal	ഉയർത്തുക	NA	NA
mal	ഒഴുകുക	NA	NA
mal	കത്തിക്കുക	NA	NA
mal	കഴുകുക	NA	NA
mal	കാറ്റ്	NA	NA
mal	കൂട്ടം	NA	NA
mal	കേൾക്കുക	NA	NA
mal	കൈ	NA	NA
mal	ചുവട്	NA	NA
mal	ചൂടുള്ള	NA	NA
mal	തള്ളുക	NA	NA
mal	തറ	NA	NA
mal	താമസിക്കുക	NA	NA
mal	തിരഞ്ഞെടുക്കുക	NA	NA
mal	തിരിയുക	NA	NA
mal	തീ	NA	NA
mal	തൂമ്പ	NA	NA
mal	നഖം	NA	NA
mal	നടക്കുക	NA	NA
mal	നശിപ്പിക്കുക	NA	NA
mal	നിങ്ങൾ	NA	NA
mal	നിർത്തുക	NA	NA
mal	നിൽക്കുക	NA	NA
mal	നോക്കുക	NA	NA
mal	പറയുക	NA	NA
mal	പിടിക്കുക	NA	NA
mal	പിന്നീട്	NA	NA
mal	പേടിക്കുക	NA	NA
mal	പ്രവേശിക്കുക	NA	NA
mal	ബാഗ്	NA	NA
mal	മനോഹരമായ	NA	NA
mal	മരിക്കുക	NA	NA
mal	മറയ്ക്കുക	NA	NA
mal	മുകളിൽ	NA	NA
mal	മുടുക	NA	NA
mal	മുമ്പിൽ	NA	NA
mal	മൂടൽമഞ്ഞ്	NA	NA
mal	മെലിഞ്ഞ	NA	NA
mal	രക്ഷപ്പെടുക	NA	NA
mal	രാജ്യം	NA	NA
mal	വയ്ക്കുക	NA	NA
mal	വഴി	NA	NA
mal	വിജയിക്കുക	NA	NA
mal	വിറയ്ക്കുക	NA	NA
mal	വീട്	NA	NA
mal	വീഴുക	NA	NA
mal	ശക്തി	NA	NA
mal	ശരിയായ	NA	NA
mal	ശാഖ	NA	NA
mal	ശ്രദ്ധിക്കുക	NA	NA
mal	സംസാരിക്കുക	NA	NA
mal	സ്തനം	NA	NA
mdf	ава	NA	NA
mdf	аде́ламс	NA	NA
mdf	азомс	NA	NA
mdf	ака	NA	NA
mdf	ала	NA	NA
mdf	аля	NA	NA
mdf	анокламс	NA	NA
mdf	а́раламс	NA	NA
mdf	арьсемс	NA	NA
mdf	вай	NA	NA
mdf	вайгяль	NA	NA
mdf	вал	NA	NA
mdf	валгомс	NA	NA
mdf	ваномс	NA	NA
mdf	ванфтомс	NA	NA
mdf	варжамс	NA	NA
mdf	ва́ста	NA	NA
mdf	вельхкс	NA	NA
mdf	вельхтямс	NA	NA
mdf	весть	NA	NA
mdf	веща	NA	NA
mdf	виде	NA	NA
mdf	вирь	NA	NA
mdf	вятемс	NA	NA
mdf	гайфтемс	NA	NA
mdf	губо́р	NA	NA
mdf	ётка	NA	NA
mdf	зия́н	NA	NA
mdf	ка́лафтомс	NA	NA
mdf	кальдяв	NA	NA
mdf	кандомс	NA	NA
mdf	касфтомс	NA	NA
mdf	кедь	NA	NA
mdf	кельгомс	NA	NA
mdf	кельмомс	NA	NA
mdf	кенже	NA	NA
mdf	кеподемс	NA	NA
mdf	ке́подемс	NA	NA
mdf	керомс	NA	NA
mdf	ки	NA	NA
mdf	киза	NA	NA
mdf	кирдемс	NA	NA
mdf	ков	NA	NA
mdf	корхнемс	NA	NA
mdf	корхтама	NA	NA
mdf	кочкамс	NA	NA
mdf	крьвя́стемс	NA	NA
mdf	куд	NA	NA
mdf	куля́	NA	NA
mdf	кунда́мс	NA	NA
mdf	куя́	NA	NA
mdf	кядь	NA	NA
mdf	кяль	NA	NA
mdf	кяскав	NA	NA
mdf	кяшемс	NA	NA
mdf	лиемс	NA	NA
mdf	лисемс	NA	NA
mdf	лия	NA	NA
mdf	лоткамс	NA	NA
mdf	лувкс	NA	NA
mdf	лувомс	NA	NA
mdf	мазы	NA	NA
mdf	марямс	NA	NA
mdf	мастор	NA	NA
mdf	межа	NA	NA
mdf	ме́ки	NA	NA
mdf	меле	NA	NA
mdf	мода	NA	NA
mdf	молемс	NA	NA
mdf	мяль	NA	NA
mdf	наксадомс	NA	NA
mdf	нал	NA	NA
mdf	ня́евомс	NA	NA
mdf	од	NA	NA
mdf	оржа	NA	NA
mdf	паломс	NA	NA
mdf	пара	NA	NA
mdf	пе	NA	NA
mdf	пелемс	NA	NA
mdf	пидемс	NA	NA
mdf	пиза	NA	NA
mdf	пильге	NA	NA
mdf	прамс	NA	NA
mdf	пря	NA	NA
mdf	прявий	NA	NA
mdf	пси	NA	NA
mdf	путомс	NA	NA
mdf	пяле	NA	NA
mdf	рисова́ндамс	NA	NA
mdf	ро́нга	NA	NA
mdf	самс	NA	NA
mdf	седь	NA	NA
mdf	сёра	NA	NA
mdf	сёрма	NA	NA
mdf	серь	NA	NA
mdf	серьгядемс	NA	NA
mdf	сетьме	NA	NA
mdf	соламс	NA	NA
mdf	сотомс	NA	NA
mdf	сталма	NA	NA
mdf	стямс	NA	NA
mdf	сува́мс	NA	NA
mdf	сявомс	NA	NA
mdf	сяземс	NA	NA
mdf	сялгомс	NA	NA
mdf	сярядемс	NA	NA
mdf	таколдома	NA	NA
mdf	тапамс	NA	NA
mdf	тев	NA	NA
mdf	тиемс	NA	NA
mdf	тише	NA	NA
mdf	токамс	NA	NA
mdf	тонафтомс	NA	NA
mdf	тумс	NA	NA
mdf	търва́	NA	NA
mdf	тяемс	NA	NA
mdf	ужа	NA	NA
mdf	ускомс	NA	NA
mdf	уфа́мс	NA	NA
mdf	учемс	NA	NA
mdf	ушедомс	NA	NA
mdf	фатямс	NA	NA
mdf	цебярь	NA	NA
mdf	шавомс	NA	NA
mdf	ши	NA	NA
mdf	шо́вамс	NA	NA
mdf	шорямс	NA	NA
mdf	шува́ня	NA	NA
mdf	шудемс	NA	NA
mdf	шуфта	NA	NA
mdf	шяй	NA	NA
mdf	ърда́з	NA	NA
mdf	эвондамс	NA	NA
mdf	эрямс	NA	NA
mdf	эряскодомс	NA	NA
mdf	юма́мс	NA	NA
mdf	явомс	NA	NA
mdf	якамс	NA	NA
mdf	я́лга	NA	NA
mdf	ярхцама	NA	NA
mhr	а́ле	NA	NA
mhr	арала́ш	NA	NA
mhr	вара́	NA	NA
mhr	воза́ш	NA	NA
mhr	вӱда́ш	NA	NA
mhr	вуй	NA	NA
mhr	вуча́ш	NA	NA
mhr	иза́	NA	NA
mhr	ий	NA	NA
mhr	икана́	NA	NA
mhr	ила́ш	NA	NA
mhr	йода́ш	NA	NA
mhr	йол	NA	NA
mhr	йӧрата́ш	NA	NA
mhr	йӧрла́ш	NA	NA
mhr	йӱк	NA	NA
mhr	йӱ́штӧ	NA	NA
mhr	йы́лме	NA	NA
mhr	йыма́лне	NA	NA
mhr	ка́тыш	NA	NA
mhr	ке́че	NA	NA
mhr	кид	NA	NA
mhr	кова́ште	NA	NA
mhr	кода́ш	NA	NA
mhr	кола́ш	NA	NA
mhr	копа́	NA	NA
mhr	ко́рно	NA	NA
mhr	ко́чкыш	NA	NA
mhr	кошта́ш	NA	NA
mhr	коя́	NA	NA
mhr	куа́т	NA	NA
mhr	кӱва́р	NA	NA
mhr	кӱ́кшыт	NA	NA
mhr	ку́мыл	NA	NA
mhr	куржа́ш	NA	NA
mhr	кӱрла́ш	NA	NA
mhr	кутыра́ш	NA	NA
mhr	кӱч	NA	NA
mhr	куча́ш	NA	NA
mhr	кылма́ш	NA	NA
mhr	кынела́ш	NA	NA
mhr	лавыра́	NA	NA
mhr	леведа́ш	NA	NA
mhr	леве́дыш	NA	NA
mhr	лекта́ш	NA	NA
mhr	лия́ш	NA	NA
mhr	лу	NA	NA
mhr	лӱда́ш	NA	NA
mhr	лук	NA	NA
mhr	меша́к	NA	NA
mhr	мла́нде	NA	NA
mhr	мо	NA	NA
mhr	мура́ш	NA	NA
mhr	муча́ш	NA	NA
mhr	нала́ш	NA	NA
mhr	наста́	NA	NA
mhr	нӧлта́ш	NA	NA
mhr	ой	NA	NA
mhr	ойла́ш	NA	NA
mhr	ойлыма́ш	NA	NA
mhr	ондала́ш	NA	NA
mhr	о́нчыч	NA	NA
mhr	опта́ш	NA	NA
mhr	паша́	NA	NA
mhr	пида́ш	NA	NA
mhr	пуа́ш	NA	NA
mhr	пужа́ш	NA	NA
mhr	пура́ш	NA	NA
mhr	пуча́ш	NA	NA
mhr	пӱчка́ш	NA	NA
mhr	пуш	NA	NA
mhr	пыжа́ш	NA	NA
mhr	руалта́ш	NA	NA
mhr	рӱза́ш	NA	NA
mhr	сар	NA	NA
mhr	сӱретла́ш	NA	NA
mhr	таҥ	NA	NA
mhr	тора́	NA	NA
mhr	тӱла́ш	NA	NA
mhr	туныкта́ш	NA	NA
mhr	тӱр	NA	NA
mhr	туш	NA	NA
mhr	тӱшка́	NA	NA
mhr	ту́што	NA	NA
mhr	ты́лзе	NA	NA
mhr	удыра́ш	NA	NA
mhr	ужа́ш	NA	NA
mhr	ӱжа́ш	NA	NA
mhr	ӱй	NA	NA
mhr	ӱшта́ш	NA	NA
mhr	чаҥга́	NA	NA
mhr	чарна́ш	NA	NA
mhr	чия́ш	NA	NA
mhr	чот	NA	NA
mhr	чӱкта́ш	NA	NA
mhr	чы́нле	NA	NA
mhr	шижа́ш	NA	NA
mhr	шинча́ш	NA	NA
mhr	шо́кшо	NA	NA
mhr	шола́	NA	NA
mhr	шӧн	NA	NA
mhr	шотла́ш	NA	NA
mhr	шуа́ш	NA	NA
mhr	шу́до	NA	NA
mhr	шӱкала́ш	NA	NA
mhr	шӱм	NA	NA
mhr	шу́рно	NA	NA
mhr	шында́ш	NA	NA
mhr	ы́нде	NA	NA
mhr	ышта́ш	NA	NA
mhr	ямдыла́ш	NA	NA
mnc	abka	NA	NA
mnc	abkai sukdun	NA	NA
mnc	acabumbi	NA	NA
mnc	aiha šušu	NA	NA
mnc	akdulambi	NA	NA
mnc	akiyabumbi	NA	NA
mnc	alimbi	NA	NA
mnc	alime gaimbi	NA	NA
mnc	aljambi	NA	NA
mnc	amcanambi	NA	NA
mnc	amtalambi	NA	NA
mnc	anambi	NA	NA
mnc	and getembi	NA	NA
mnc	angga	NA	NA
mnc	arambi	NA	NA
mnc	arbušambi	NA	NA
mnc	aššambi	NA	NA
mnc	ba	NA	NA
mnc	baimbi	NA	NA
mnc	banjimbi	NA	NA
mnc	bargiyambi	NA	NA
mnc	barkiyambi	NA	NA
mnc	be	NA	NA
mnc	bethe	NA	NA
mnc	beyembi	NA	NA
mnc	birgan	NA	NA
mnc	biya	NA	NA
mnc	borhon	NA	NA
mnc	bošo	NA	NA
mnc	bošombi	NA	NA
mnc	buda	NA	NA
mnc	buda arambi	NA	NA
mnc	buheliyembi	NA	NA
mnc	bujumbi	NA	NA
mnc	bukdalambi	NA	NA
mnc	butu	NA	NA
mnc	caksimbi	NA	NA
mnc	carkimbi	NA	NA
mnc	cashūn	NA	NA
mnc	cekudembi	NA	NA
mnc	cihalambi	NA	NA
mnc	cimari	NA	NA
mnc	cok cak sembi	NA	NA
mnc	da	NA	NA
mnc	dabargan	NA	NA
mnc	dalimbi	NA	NA
mnc	dalin	NA	NA
mnc	dambi	NA	NA
mnc	dasitambi	NA	NA
mnc	dekdeljembi	NA	NA
mnc	dekjimbi	NA	NA
mnc	dere	NA	NA
mnc	dergi	NA	NA
mnc	derimbi	NA	NA
mnc	deyembi	NA	NA
mnc	dobtoloobi	NA	NA
mnc	donjimbi	NA	NA
mnc	doro	NA	NA
mnc	dubembi	NA	NA
mnc	ebišembi	NA	NA
mnc	edun	NA	NA
mnc	ehe	NA	NA
mnc	eigen	NA	NA
mnc	emu mari	NA	NA
mnc	encu	NA	NA
mnc	ergen	NA	NA
mnc	erimbi	NA	NA
mnc	eyembi	NA	NA
mnc	fakcambi	NA	NA
mnc	falan	NA	NA
mnc	fan	NA	NA
mnc	fangkambi	NA	NA
mnc	fangšambi	NA	NA
mnc	fašimbi	NA	NA
mnc	fe	NA	NA
mnc	fehi	NA	NA
mnc	fehūn	NA	NA
mnc	feifumbi	NA	NA
mnc	fekcembi	NA	NA
mnc	feye	NA	NA
mnc	fimembi	NA	NA
mnc	fithembi	NA	NA
mnc	fiyentehe	NA	NA
mnc	fodoho	NA	NA
mnc	fongson	NA	NA
mnc	fonjimbi	NA	NA
mnc	fonjindumbi	NA	NA
mnc	forgošombi	NA	NA
mnc	forombi	NA	NA
mnc	fosombi	NA	NA
mnc	fuifukū	NA	NA
mnc	fulmiyembi	NA	NA
mnc	furanaha	NA	NA
mnc	futa	NA	NA
mnc	gabsihiyan	NA	NA
mnc	gaimbi	NA	NA
mnc	gala	NA	NA
mnc	gamambi	NA	NA
mnc	ganambi	NA	NA
mnc	gargan	NA	NA
mnc	gebungge	NA	NA
mnc	gecen	NA	NA
mnc	gidambi	NA	NA
mnc	gisun	NA	NA
mnc	gisurembi	NA	NA
mnc	gocimbi	NA	NA
mnc	gohorombi	NA	NA
mnc	golmin	NA	NA
mnc	gosihon	NA	NA
mnc	gūnin	NA	NA
mnc	gurimbi	NA	NA
mnc	gurun	NA	NA
mnc	gūwaliyambi	NA	NA
mnc	hacin	NA	NA
mnc	haji	NA	NA
mnc	halambi	NA	NA
mnc	halhūn	NA	NA
mnc	hendumbi	NA	NA
mnc	hitahūn	NA	NA
mnc	hošo	NA	NA
mnc	hūda	NA	NA
mnc	hūda maiman	NA	NA
mnc	huhun	NA	NA
mnc	hungkerembi	NA	NA
mnc	hūsun	NA	NA
mnc	huthumbi	NA	NA
mnc	hūwajambi	NA	NA
mnc	ibtenembi	NA	NA
mnc	ihan	NA	NA
mnc	ilimbi	NA	NA
mnc	io	NA	NA
mnc	isimbi	NA	NA
mnc	isinambi	NA	NA
mnc	isinjimbi	NA	NA
mnc	jacin	NA	NA
mnc	jafambi	NA	NA
mnc	jafu	NA	NA
mnc	jaka	NA	NA
mnc	jakade	NA	NA
mnc	jalan	NA	NA
mnc	jecen dalin	NA	NA
mnc	jemengge	NA	NA
mnc	jilgan	NA	NA
mnc	joolikū	NA	NA
mnc	juben	NA	NA
mnc	jugūn	NA	NA
mnc	jui	NA	NA
mnc	julergi	NA	NA
mnc	jun	NA	NA
mnc	jurgan	NA	NA
mnc	kadalambi	NA	NA
mnc	kaicambi	NA	NA
mnc	keksen	NA	NA
mnc	kemnembi	NA	NA
mnc	kengsimbi	NA	NA
mnc	kuru	NA	NA
mnc	labdulambi	NA	NA
mnc	lala	NA	NA
mnc	mafa	NA	NA
mnc	maktambi	NA	NA
mnc	mayan	NA	NA
mnc	meifen	NA	NA
mnc	moo	NA	NA
mnc	mudakiyambi	NA	NA
mnc	mudan	NA	NA
mnc	muke	NA	NA
mnc	mukenembi	NA	NA
mnc	multujembi	NA	NA
mnc	mutembi	NA	NA
mnc	na	NA	NA
mnc	nambumbi	NA	NA
mnc	nemembi	NA	NA
mnc	nilukan	NA	NA
mnc	nimeku	NA	NA
mnc	nimenggi	NA	NA
mnc	niyalma	NA	NA
mnc	nonggimbi	NA	NA
mnc	notho	NA	NA
mnc	nungnembi	NA	NA
mnc	obombi	NA	NA
mnc	oihori	NA	NA
mnc	omimbi	NA	NA
mnc	ongko	NA	NA
mnc	oyo	NA	NA
mnc	puseli	NA	NA
mnc	sakda	NA	NA
mnc	šala	NA	NA
mnc	sambi	NA	NA
mnc	šambi	NA	NA
mnc	sargan jui	NA	NA
mnc	sarhū	NA	NA
mnc	semembi	NA	NA
mnc	siden	NA	NA
mnc	sihan	NA	NA
mnc	sijin	NA	NA
mnc	simhun	NA	NA
mnc	sindambi	NA	NA
mnc	suitambi	NA	NA
mnc	sukdun	NA	NA
mnc	sukū	NA	NA
mnc	sumbi	NA	NA
mnc	šun	NA	NA
mnc	susambi	NA	NA
mnc	tacibumbi	NA	NA
mnc	takambi	NA	NA
mnc	tarhūn	NA	NA
mnc	tatambi	NA	NA
mnc	teifun	NA	NA
mnc	tembi	NA	NA
mnc	tere	NA	NA
mnc	tereci	NA	NA
mnc	torhombi	NA	NA
mnc	tubade	NA	NA
mnc	tucimbi	NA	NA
mnc	tuhembi	NA	NA
mnc	tukiyembi	NA	NA
mnc	tulembi	NA	NA
mnc	tuwa	NA	NA
mnc	tuwabumbi	NA	NA
mnc	tuwašambi	NA	NA
mnc	ubade	NA	NA
mnc	ujimbi	NA	NA
mnc	uju	NA	NA
mnc	uksalambi	NA	NA
mnc	urembi	NA	NA
mnc	ūren	NA	NA
mnc	ušambi	NA	NA
mnc	use	NA	NA
mnc	wargi	NA	NA
mnc	wembi	NA	NA
mnc	werembi	NA	NA
mnc	yaargiyan	NA	NA
mnc	yasalambi	NA	NA
mnc	yeru	NA	NA
mns	а̄гм	NA	NA
mns	а̄лмаяӈкве	NA	NA
mns	аня	NA	NA
mns	асирма	NA	NA
mns	ат	NA	NA
mns	атыӈ	NA	NA
mns	ва̄руӈкве	NA	NA
mns	ва̄та	NA	NA
mns	ве̄ськат	NA	NA
mns	вӣӈкве	NA	NA
mns	во̄вуӈкве	NA	NA
mns	во̄й	NA	NA
mns	вольгуӈкве	NA	NA
mns	во̄ӈха	NA	NA
mns	восьрамыӈ	NA	NA
mns	е̄мтуӈкве	NA	NA
mns	ё̄р	NA	NA
mns	е̄р	NA	NA
mns	ёхтуӈкве	NA	NA
mns	йив	NA	NA
mns	йӣво̄выл	NA	NA
mns	йильпи	NA	NA
mns	кол	NA	NA
mns	консуӈкве	NA	NA
mns	ла̄вуӈкве	NA	NA
mns	ла̄гыл	NA	NA
mns	ла̄плаӈкве	NA	NA
mns	ла̄тыӈ	NA	NA
mns	лё̄ӈх	NA	NA
mns	лё̄х	NA	NA
mns	ловиньтаӈкве	NA	NA
mns	ло̄мт	NA	NA
mns	лылыӈ	NA	NA
mns	лю̄ль	NA	NA
mns	ля̄ххал	NA	NA
mns	ма̄	NA	NA
mns	ма̄гыл	NA	NA
mns	ман	NA	NA
mns	ма̄хум	NA	NA
mns	минуӈкве	NA	NA
mns	миӈкве	NA	NA
mns	молямлаӈкве	NA	NA
mns	на̄й	NA	NA
mns	нелм	NA	NA
mns	но̄вим сав	NA	NA
mns	номт	NA	NA
mns	но̄х-а̄лмуӈкве	NA	NA
mns	но̄х-виӈкве	NA	NA
mns	но̄х-лю̄люӈкве	NA	NA
mns	нэпак	NA	NA
mns	ня̄р	NA	NA
mns	няс	NA	NA
mns	о̄выл	NA	NA
mns	ойтуӈкве	NA	NA
mns	о̄луӈкве	NA	NA
mns	осься	NA	NA
mns	палыт	NA	NA
mns	па̄ӈк	NA	NA
mns	пе̄ламтаӈкве	NA	NA
mns	пилуӈкве	NA	NA
mns	по̄слуӈкве	NA	NA
mns	постуӈкве	NA	NA
mns	посуӈкве	NA	NA
mns	потыртаӈкве	NA	NA
mns	пувтуӈкве	NA	NA
mns	пувуӈкве	NA	NA
mns	пун	NA	NA
mns	пуӈк	NA	NA
mns	пӯт	NA	NA
mns	ро̄ӈхуӈкве	NA	NA
mns	са̄вит	NA	NA
mns	сакватаӈкве	NA	NA
mns	сам	NA	NA
mns	са̄м	NA	NA
mns	са̄т	NA	NA
mns	сё̄питаӈкве	NA	NA
mns	сов	NA	NA
mns	со̄юм	NA	NA
mns	суй	NA	NA
mns	сунсуӈкве	NA	NA
mns	сӯп	NA	NA
mns	сым	NA	NA
mns	сыме тахнэ ва̄рмаль	NA	NA
mns	сялтуӈкве	NA	NA
mns	та	NA	NA
mns	та̄к	NA	NA
mns	та̄л	NA	NA
mns	талях	NA	NA
mns	та̄н	NA	NA
mns	таӈхуӈкве	NA	NA
mns	та̄рвит	NA	NA
mns	таях	NA	NA
mns	тиныӈ	NA	NA
mns	толуӈкве	NA	NA
mns	то̄р	NA	NA
mns	тораслаӈкве	NA	NA
mns	то̄ргалтаӈкве	NA	NA
mns	торгамтаӈкве	NA	NA
mns	то̄рум	NA	NA
mns	тотуӈкве	NA	NA
mns	тув	NA	NA
mns	тулё̄выл	NA	NA
mns	тур	NA	NA
mns	тус	NA	NA
mns	тыттуӈкве	NA	NA
mns	тэ̄нут	NA	NA
mns	ӯлум	NA	NA
mns	ӯнттуӈкве	NA	NA
mns	ӯргалаӈкве	NA	NA
