	Unnamed: 0	Unnamed: 0.1	Language_ID	Value	Source_ID	Source_Value	Language	Source_Language	Etymology_raw
5242	5242	5242	liv	sidām			Liv	0	0
5243	5243	5243	liv	sie’ggõ			Liv	0	0
5244	5244	5244	liv	sõbrā			Liv	0	0
5245	5245	5245	liv	sǭdõ			Liv	0	0
5246	5246	5246	liv	špits			Liv	0	0
5247	5247	5247	liv	su’llõ			Liv	0	0
5248	5248	5248	liv	sūo			Liv	0	0
5249	5249	5249	liv	tagān			Liv	0	0
5250	5250	5250	liv	täutõ			Liv	0	0
5251	5251	5251	liv	tē’ḑ			Liv	0	0
5252	5252	5252	liv	tī’edõ			Liv	0	0
5253	5253	5253	liv	ti’g			Liv	0	0
5254	5254	5254	liv	touzõ			Liv	0	0
5255	5255	5255	liv	tūorõz			Liv	0	0
5256	5256	5256	liv	u’ņ			Liv	0	0
5257	5257	5257	liv	ūdõ			Liv	0	0
5258	5258	5258	liv	ūgõ			Liv	0	0
5259	5259	5259	liv	ūomõg			Liv	0	0
5260	5260	5260	liv	urgõ			Liv	0	0
5261	5261	5261	liv	ūška			Liv	0	0
5262	5262	5262	liv	va’l			Liv	0	0
5263	5263	5263	liv	va’llõ			Liv	0	0
5264	5264	5264	liv	vaļmõstõ			Liv	0	0
5265	5265	5265	liv	vanā			Liv	0	0
5266	5266	5266	liv	vaņțlõ			Liv	0	0
5267	5267	5267	liv	vēļõ			Liv	0	0
5268	5268	5268	liv	vigā			Liv	0	0
5269	5269	5269	liv	vȯ’dlõ			Liv	0	0
5270	5270	5270	liv	võimi			Liv	0	0
5271	5271	5271	liv	vȯzā			Liv	0	0
5272	5272	5272	liv	zva’ņņõ			Liv	0	0
5273	5273	5273	mal	അടിക്കുക			Malayalam	0	0
5274	5274	5274	mal	അടിച്ചുവാരുക			Malayalam	0	0
5275	5275	5275	mal	അപ്പോൾ			Malayalam	0	0
5276	5276	5276	mal	അരയന്നം			Malayalam	0	0
5277	5277	5277	mal	അവർ			Malayalam	0	0
5278	5278	5278	mal	അഴുക്ക്			Malayalam	0	0
5279	5279	5279	mal	ആഗ്രഹം			Malayalam	0	"From Sanskrit आग्रह (āgraha, “inclination towards, whim”).
"
5280	5280	5280	mal	ആടുക			Malayalam	0	0
5281	5281	5281	mal	ഇരിക്കുക			Malayalam	0	0
5282	5282	5282	mal	ഇളകുക			Malayalam	0	0
5283	5283	5283	mal	ഉടയുക			Malayalam	0	0
5284	5284	5284	mal	ഉയരുക			Malayalam	0	0
5285	5285	5285	mal	ഉയർത്തുക			Malayalam	0	0
5286	5286	5286	mal	ഒഴുകുക			Malayalam	0	0
5287	5287	5287	mal	കത്തിക്കുക			Malayalam	0	0
5288	5288	5288	mal	കഴുകുക			Malayalam	0	0
5289	5289	5289	mal	കാറ്റ്			Malayalam	0	"Cognates with Tamil காற்று (kāṟṟu), Kannada ಗಾಳಿ (gāḷi), Telugu గాలి (gāli).
"
5290	5290	5290	mal	കൂട്ടം			Malayalam	0	0
5291	5291	5291	mal	കേൾക്കുക			Malayalam	0	0
5292	5292	5292	mal	കൈ			Malayalam	0	0
5293	5293	5293	mal	ചുവട്			Malayalam	0	0
5294	5294	5294	mal	ചൂടുള്ള			Malayalam	0	0
5295	5295	5295	mal	തള്ളുക			Malayalam	0	0
5296	5296	5296	mal	തറ			Malayalam	0	0
5297	5297	5297	mal	താമസിക്കുക			Malayalam	0	0
5298	5298	5298	mal	തിരഞ്ഞെടുക്കുക			Malayalam	0	0
5299	5299	5299	mal	തിരിയുക			Malayalam	0	0
5300	5300	5300	mal	തീ			Malayalam	0	"Cognate with Kannada ತೀ (tī), Tamil தீ (tī).
"
5301	5301	5301	mal	തൂമ്പ			Malayalam	0	0
5302	5302	5302	mal	നഖം			Malayalam	0	"From Sanskrit नख (nakha).
"
5303	5303	5303	mal	നടക്കുക			Malayalam	0	0
5304	5304	5304	mal	നശിപ്പിക്കുക			Malayalam	0	0
5305	5305	5305	mal	നിങ്ങൾ			Malayalam	0	0
5306	5306	5306	mal	നിർത്തുക			Malayalam	0	0
5307	5307	5307	mal	നിൽക്കുക			Malayalam	0	0
5308	5308	5308	mal	നോക്കുക			Malayalam	0	0
5309	5309	5309	mal	പറയുക			Malayalam	0	0
5310	5310	5310	mal	പിടിക്കുക			Malayalam	0	0
5311	5311	5311	mal	പിന്നീട്			Malayalam	0	0
5312	5312	5312	mal	പേടിക്കുക			Malayalam	0	0
5313	5313	5313	mal	പ്രവേശിക്കുക			Malayalam	0	0
5314	5314	5314	mal	ബാഗ്			Malayalam	0	0
5315	5315	5315	mal	മനോഹരമായ			Malayalam	0	0
5316	5316	5316	mal	മരിക്കുക			Malayalam	0	0
5317	5317	5317	mal	മറയ്ക്കുക			Malayalam	0	0
5318	5318	5318	mal	മുകളിൽ			Malayalam	0	0
5319	5319	5319	mal	മുടുക			Malayalam	0	0
5320	5320	5320	mal	മുമ്പിൽ			Malayalam	0	0
5321	5321	5321	mal	മൂടൽമഞ്ഞ്			Malayalam	0	0
5322	5322	5322	mal	മെലിഞ്ഞ			Malayalam	0	0
5323	5323	5323	mal	രക്ഷപ്പെടുക			Malayalam	0	0
5324	5324	5324	mal	രാജ്യം			Malayalam	0	0
5325	5325	5325	mal	വയ്ക്കുക			Malayalam	0	0
5326	5326	5326	mal	വഴി			Malayalam	0	0
5327	5327	5327	mal	വിജയിക്കുക			Malayalam	0	0
5328	5328	5328	mal	വിറയ്ക്കുക			Malayalam	0	0
5329	5329	5329	mal	വീട്			Malayalam	0	From Proto-Dravidian *vīṭu. Cognate with Kannada ಬೀಡು (bīḍu, “house”), Tamil வீடு (vīṭu)
5330	5330	5330	mal	വീഴുക			Malayalam	0	0
5331	5331	5331	mal	ശക്തി			Malayalam	0	0
5332	5332	5332	mal	ശരിയായ			Malayalam	0	0
5333	5333	5333	mal	ശാഖ			Malayalam	0	0
5334	5334	5334	mal	ശ്രദ്ധിക്കുക			Malayalam	0	0
5335	5335	5335	mal	സംസാരിക്കുക			Malayalam	0	0
5336	5336	5336	mal	സ്തനം			Malayalam	0	0
5337	5337	5337	mdf	ава			Moksha	0	"According to Feoktistov, from a Turkic language. Veršinin considers suggestions of borrowing completely baseless, he is convinced that the term is of child language origin (its original meaning being ""mother""), according to him, the following are of a similar origin: Eastern Mari ава (ava), Western Mari ӓвӓ (ävä), cf. dialectal Eastern Mari аппа! (appa!, “[an exclamation for a baby to smile]”), Tundra Nenets [script needed] (āppa, “mother [child language]”). Parallel developments in unrelated languages: Selkup ама (“mother”), Basque ama (“id.”), Nivkh ымык (əmək, “id.”), Koryak [script needed] (-aw'-) in [script needed] (ŋaw'gyjnik, “female [animal]”)."
5338	5338	5338	mdf	аде́ламс			Moksha	0	0
5339	5339	5339	mdf	азомс			Moksha	0	0
5340	5340	5340	mdf	ака			Moksha	0	0
5341	5341	5341	mdf	ала			Moksha	0	Ultimately from Proto-Uralic *ëla. Perhaps by error EES lists Moksha ал (al, “egg”) as a cognate of Estonian ala. Compare, however, Estonian alus (“foundation”), Livonian alā (“down; under”), alli (“foundation; underside”), among others. Veršinin, however, lists “the lower part of something” as an alternative sense for the word ал (al) in both Mordvinic languages. He speculates that the “egg” sense is secondary to the “underside” sense (as eggs are found under birds), a possible taboo replacement, as collecting eggs in the spring was very important in historic times.
5342	5342	5342	mdf	аля			Moksha	0	0
5343	5343	5343	mdf	анокламс			Moksha	0	0
5344	5344	5344	mdf	а́раламс			Moksha	0	0
5345	5345	5345	mdf	арьсемс			Moksha	0	0
5346	5346	5346	mdf	вай			Moksha	0	0
5347	5347	5347	mdf	вайгяль			Moksha	0	0
5348	5348	5348	mdf	вал			Moksha	0	0
5349	5349	5349	mdf	валгомс			Moksha	0	0
5350	5350	5350	mdf	ваномс			Moksha	0	According to SSA, relationship with Finnish vaania is uncertain. According to others, the two terms are unrelated.(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)
5351	5351	5351	mdf	ванфтомс			Moksha	0	0
5352	5352	5352	mdf	варжамс			Moksha	0	(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)
5353	5353	5353	mdf	ва́ста			Moksha	0	0
5354	5354	5354	mdf	вельхкс			Moksha	0	0
5355	5355	5355	mdf	вельхтямс			Moksha	0	"Cognate with Erzya вельтямс (velʹtjams).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5356	5356	5356	mdf	весть			Moksha	0	0
5357	5357	5357	mdf	веща			Moksha	0	0
5358	5358	5358	mdf	виде			Moksha	0	0
5359	5359	5359	mdf	вирь			Moksha	0	"From Proto-Mordvinic *viŕ. Cognates include Erzya вирь (virʹ).
"
5360	5360	5360	mdf	вятемс			Moksha	0	0
5361	5361	5361	mdf	гайфтемс			Moksha	0	0
5362	5362	5362	mdf	губо́р			Moksha	0	0
5363	5363	5363	mdf	ётка			Moksha	0	0
5364	5364	5364	mdf	зия́н			Moksha	0	0
5365	5365	5365	mdf	ка́лафтомс			Moksha	0	0
5366	5366	5366	mdf	кальдяв			Moksha	0	0
5367	5367	5367	mdf	кандомс			Moksha	0	From Proto-Uralic *kanta-. Cognates include Erzya кандомс (kandoms), Northern Sami guoddit, Finnish kantaa, Eastern Mari кондаш (kondaš).
5368	5368	5368	mdf	касфтомс			Moksha	0	0
5369	5369	5369	mdf	кедь			Moksha	0	0
5370	5370	5370	mdf	кельгомс			Moksha	0	0
5371	5371	5371	mdf	кельмомс			Moksha	0	0
5372	5372	5372	mdf	кенже			Moksha	0	0
5373	5373	5373	mdf	кеподемс			Moksha	0	0
5374	5374	5374	mdf	ке́подемс			Moksha	0	0
5375	5375	5375	mdf	керомс			Moksha	0	0
5376	5376	5376	mdf	ки			Moksha	0	Cognate with Erzya ки (ki). This term is to be linked with Eastern Mari кыша (kyša, “footprint”), Finnish keino (“way (of doing something)”). Veršinin thinks that the origin could be the old pronoun *ki (“this”), a correspondence k-/t- then would explain Estonian tee (“road”), Finnish tie (“id.”), Komi туй (tuj, “road; footprints; direction”).
5377	5377	5377	mdf	киза			Moksha	0	0
5378	5378	5378	mdf	кирдемс			Moksha	0	0
5379	5379	5379	mdf	ков			Moksha	0	0
5380	5380	5380	mdf	корхнемс			Moksha	0	0
5381	5381	5381	mdf	корхтама			Moksha	0	"From корхтамс (korxtams, “to speak”) +‎ -ма (-ma).
"
5382	5382	5382	mdf	кочкамс			Moksha	0	0
5383	5383	5383	mdf	крьвя́стемс			Moksha	0	0
5384	5384	5384	mdf	куд			Moksha	0	From Proto-Uralic *kota. Some speculate borrowing from Proto-Indo-European *koth₁o-, whence Persian کد‎ (kad). Phonologically and semantically similar terms can be found in other language families: Tungusic Evenki котон (koton), Dravidian Tamil குடி (kuṭi), Ainu コッ (kot, “building site; place”).
5385	5385	5385	mdf	куля́			Moksha	0	0
5386	5386	5386	mdf	кунда́мс			Moksha	0	0
5387	5387	5387	mdf	куя́			Moksha	0	0
5388	5388	5388	mdf	кядь			Moksha	0	0
5389	5389	5389	mdf	кяль			Moksha	0	From Proto-Uralic *käle. Cognates include Finnish kieli, Estonian keel and Northern Sami giella.
5390	5390	5390	mdf	кяскав			Moksha	0	0
5391	5391	5391	mdf	кяшемс			Moksha	0	0
5392	5392	5392	mdf	лиемс			Moksha	0	0
5393	5393	5393	mdf	лисемс			Moksha	0	0
5394	5394	5394	mdf	лия			Moksha	0	"Veršinin considers this term evidently connected with иля (ilja, “other, different”), the latter being the original form, the root и- (i-) is of the same origin as исень (isenʹ, “of yesterday [adjective]”) and ичкозе (ičkoze, “far”), э- (e-) in Erzya эзк (ezk, “close, next to”), эське (esʹke, “last time”), he compares -э- in Tundra Nenets [script needed] (ŋeli, “other, different”), [script needed] (ŋelimź, “to become different”), Udmurt иськан (isʹkan, “close female friend, close relative”) and Eastern Mari (в)е- ((v)je-) in вес(е) (ves(je), “other”) (where в- (v-) might be a secondary development.) In relation to the last ones, he also compares Proto-Turkic [Term?] (eš, “friend”).
In the Erzya word иля (ilja, “don't [imperative of negation verb]”) Veršinin sees shifting of meaning from ""that (one)"" → ""not (that one),"" where the и- (i-) originally has been a demonstrative component, the same as in the Moksha term."
5395	5395	5395	mdf	лоткамс			Moksha	0	0
5396	5396	5396	mdf	лувкс			Moksha	0	0
5397	5397	5397	mdf	лувомс			Moksha	0	From Proto-Uralic *luke-.
5398	5398	5398	mdf	мазы			Moksha	0	0
5399	5399	5399	mdf	марямс			Moksha	0	"Cognate with Erzya марямс (marjams).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5400	5400	5400	mdf	мастор			Moksha	0	0
5401	5401	5401	mdf	межа			Moksha	0	0
5402	5402	5402	mdf	ме́ки			Moksha	0	0
5403	5403	5403	mdf	меле			Moksha	0	0
5404	5404	5404	mdf	мода			Moksha	0	"From Proto-Uralic *muďa (“earth, land”), whence also Finnish muta (“mire, mud”). According to Veršinin, other cognates may include Eastern Mari модо, муды, муто (modo, mudy, muto, “blueberry”), perhaps the element бота- in Erzya ботавомс (botavoms, “to become turbid, muddy [of water]”), the element бут- in бутра, путра (butra, putra, “turbid, muddy”).
"
5405	5405	5405	mdf	молемс			Moksha	0	From Proto-Finno-Ugric *mule-. Cognates include Erzya молемс (molems), Northern Sami mollat, Hungarian múlik.
5406	5406	5406	mdf	мяль			Moksha	0	0
5407	5407	5407	mdf	наксадомс			Moksha	0	0
5408	5408	5408	mdf	нал			Moksha	0	0
5409	5409	5409	mdf	ня́евомс			Moksha	0	0
5410	5410	5410	mdf	од			Moksha	0	0
5411	5411	5411	mdf	оржа			Moksha	0	0
5412	5412	5412	mdf	паломс			Moksha	0	"From Proto-Uralic *pala-.
"
5413	5413	5413	mdf	пара			Moksha	0	0
5414	5414	5414	mdf	пе			Moksha	0	From Proto-Uralic *päŋe.
5415	5415	5415	mdf	пелемс			Moksha	0	"Ultimately from Proto-Uralic *pele-. Cognates include Finnish pelätä, Northern Sami ballat, Hungarian fél.Veršinin is unsure whether development from пяль (pjalʹ, “half; side”) is possible, he wonders if the meaning could have changed from ""side"" to ""step aside; avoid; fear."""
5416	5416	5416	mdf	пидемс			Moksha	0	0
5417	5417	5417	mdf	пиза			Moksha	0	0
5418	5418	5418	mdf	пильге			Moksha	0	0
5419	5419	5419	mdf	прамс			Moksha	0	0
5420	5420	5420	mdf	пря			Moksha	0	From Proto-Finno-Ugric *perä. Cognates include Erzya пря (prja), Finnish perä, Komi-Zyrian бӧр (bör), Udmurt бер (ber), Khanty пәртӓг (pərtäg), Mansi па̄р (pār).
5421	5421	5421	mdf	прявий			Moksha	0	0
5422	5422	5422	mdf	пси			Moksha	0	0
5423	5423	5423	mdf	путомс			Moksha	0	0
5424	5424	5424	mdf	пяле			Moksha	0	"From Proto-Uralic *pälä (“half; side”). The sense of the postposition apparently evolved from ""side"" to ""by the side of.""
"
5425	5425	5425	mdf	рисова́ндамс			Moksha	0	0
5426	5426	5426	mdf	ро́нга			Moksha	0	0
5427	5427	5427	mdf	самс			Moksha	0	"Cognate with Erzya самс (sams).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5428	5428	5428	mdf	седь			Moksha	0	0
5429	5429	5429	mdf	сёра			Moksha	0	0
5430	5430	5430	mdf	сёрма			Moksha	0	0
5431	5431	5431	mdf	серь			Moksha	0	0
5432	5432	5432	mdf	серьгядемс			Moksha	0	"Cognate with Erzya сергедемс (sergedems).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5433	5433	5433	mdf	сетьме			Moksha	0	0
5434	5434	5434	mdf	соламс			Moksha	0	0
5435	5435	5435	mdf	сотомс			Moksha	0	0
5436	5436	5436	mdf	сталма			Moksha	0	0
5437	5437	5437	mdf	стямс			Moksha	0	0
5438	5438	5438	mdf	сува́мс			Moksha	0	0
5439	5439	5439	mdf	сявомс			Moksha	0	0
5440	5440	5440	mdf	сяземс			Moksha	0	0
5441	5441	5441	mdf	сялгомс			Moksha	0	0
5442	5442	5442	mdf	сярядемс			Moksha	0	"Cognate with Erzya сэредемс (seredems).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5443	5443	5443	mdf	таколдома			Moksha	0	0
5444	5444	5444	mdf	тапамс			Moksha	0	0
5445	5445	5445	mdf	тев			Moksha	0	0
5446	5446	5446	mdf	тиемс			Moksha	0	(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)
5447	5447	5447	mdf	тише			Moksha	0	0
5448	5448	5448	mdf	токамс			Moksha	0	0
5449	5449	5449	mdf	тонафтомс			Moksha	0	(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)
5450	5450	5450	mdf	тумс			Moksha	0	"Cognate with Erzya туемс (tujems).
(This etymology is missing or incomplete. Please add to it, or discuss it at the Etymology scriptorium.)"
5451	5451	5451	mdf	търва́			Moksha	0	0
5452	5452	5452	mdf	тяемс			Moksha	0	0
5453	5453	5453	mdf	ужа			Moksha	0	0
5454	5454	5454	mdf	ускомс			Moksha	0	0
5455	5455	5455	mdf	уфа́мс			Moksha	0	0
5456	5456	5456	mdf	учемс			Moksha	0	0
5457	5457	5457	mdf	ушедомс			Moksha	0	0
5458	5458	5458	mdf	фатямс			Moksha	0	0
5459	5459	5459	mdf	цебярь			Moksha	0	0
5460	5460	5460	mdf	шавомс			Moksha	0	0
5461	5461	5461	mdf	ши			Moksha	0	From Proto-Uralic *keččä.
5462	5462	5462	mdf	шо́вамс			Moksha	0	0
5463	5463	5463	mdf	шорямс			Moksha	0	0
5464	5464	5464	mdf	шува́ня			Moksha	0	0
5465	5465	5465	mdf	шудемс			Moksha	0	0
5466	5466	5466	mdf	шуфта			Moksha	0	0
5467	5467	5467	mdf	шяй			Moksha	0	0
5468	5468	5468	mdf	ърда́з			Moksha	0	0
5469	5469	5469	mdf	эвондамс			Moksha	0	0
5470	5470	5470	mdf	эрямс			Moksha	0	0
5471	5471	5471	mdf	эряскодомс			Moksha	0	0
5472	5472	5472	mdf	юма́мс			Moksha	0	0
5473	5473	5473	mdf	явомс			Moksha	0	0
5474	5474	5474	mdf	якамс			Moksha	0	0
5475	5475	5475	mdf	я́лга			Moksha	0	0
5476	5476	5476	mdf	ярхцама			Moksha	0	0
5477	5477	5477	mhr	а́ле			Eastern Mari	0	0
5478	5478	5478	mhr	арала́ш			Eastern Mari	0	0
5479	5479	5479	mhr	вара́			Eastern Mari	0	0
5480	5480	5480	mhr	воза́ш			Eastern Mari	0	0
5481	5481	5481	mhr	вӱда́ш			Eastern Mari	0	0
5482	5482	5482	mhr	вуй			Eastern Mari	0	"From Proto-Uralic *ojwa.
"
5483	5483	5483	mhr	вуча́ш			Eastern Mari	0	0
5484	5484	5484	mhr	иза́			Eastern Mari	0	0
5485	5485	5485	mhr	ий			Eastern Mari	0	0
5486	5486	5486	mhr	икана́			Eastern Mari	0	0
5487	5487	5487	mhr	ила́ш			Eastern Mari	0	0
5488	5488	5488	mhr	йода́ш			Eastern Mari	0	0
5489	5489	5489	mhr	йол			Eastern Mari	0	0
5490	5490	5490	mhr	йӧрата́ш			Eastern Mari	0	0
5491	5491	5491	mhr	йӧрла́ш			Eastern Mari	0	0
5492	5492	5492	mhr	йӱк			Eastern Mari	0	0
5493	5493	5493	mhr	йӱ́штӧ			Eastern Mari	0	0
5494	5494	5494	mhr	йы́лме			Eastern Mari	0	0
5495	5495	5495	mhr	йыма́лне			Eastern Mari	0	0
5496	5496	5496	mhr	ка́тыш			Eastern Mari	0	0
5497	5497	5497	mhr	ке́че			Eastern Mari	0	0
5498	5498	5498	mhr	кид			Eastern Mari	0	"From Proto-Finno-Ugric *käte.
"
5499	5499	5499	mhr	кова́ште			Eastern Mari	0	0
5500	5500	5500	mhr	кода́ш			Eastern Mari	0	0
5501	5501	5501	mhr	кола́ш			Eastern Mari	0	0
5502	5502	5502	mhr	копа́			Eastern Mari	0	0
5503	5503	5503	mhr	ко́рно			Eastern Mari	0	0
5504	5504	5504	mhr	ко́чкыш			Eastern Mari	0	0
5505	5505	5505	mhr	кошта́ш			Eastern Mari	0	0
5506	5506	5506	mhr	коя́			Eastern Mari	0	0
5507	5507	5507	mhr	куа́т			Eastern Mari	0	0
5508	5508	5508	mhr	кӱва́р			Eastern Mari	0	0
5509	5509	5509	mhr	кӱ́кшыт			Eastern Mari	0	0
5510	5510	5510	mhr	ку́мыл			Eastern Mari	0	0
5511	5511	5511	mhr	куржа́ш			Eastern Mari	0	0
5512	5512	5512	mhr	кӱрла́ш			Eastern Mari	0	0
5513	5513	5513	mhr	кутыра́ш			Eastern Mari	0	0
5514	5514	5514	mhr	кӱч			Eastern Mari	0	0
5515	5515	5515	mhr	куча́ш			Eastern Mari	0	0
5516	5516	5516	mhr	кылма́ш			Eastern Mari	0	0
5517	5517	5517	mhr	кынела́ш			Eastern Mari	0	0
5518	5518	5518	mhr	лавыра́			Eastern Mari	0	0
5519	5519	5519	mhr	леведа́ш			Eastern Mari	0	0
5520	5520	5520	mhr	леве́дыш			Eastern Mari	0	0
5521	5521	5521	mhr	лекта́ш			Eastern Mari	0	0
5522	5522	5522	mhr	лия́ш			Eastern Mari	0	0
5523	5523	5523	mhr	лу			Eastern Mari	0	0
5524	5524	5524	mhr	лӱда́ш			Eastern Mari	0	0
5525	5525	5525	mhr	лук			Eastern Mari	0	0
5526	5526	5526	mhr	меша́к			Eastern Mari	0	0
5527	5527	5527	mhr	мла́нде			Eastern Mari	0	0
5528	5528	5528	mhr	мо			Eastern Mari	0	0
5529	5529	5529	mhr	мура́ш			Eastern Mari	0	0
5530	5530	5530	mhr	муча́ш			Eastern Mari	0	0
5531	5531	5531	mhr	нала́ш			Eastern Mari	0	0
5532	5532	5532	mhr	наста́			Eastern Mari	0	0
5533	5533	5533	mhr	нӧлта́ш			Eastern Mari	0	0
5534	5534	5534	mhr	ой			Eastern Mari	0	0
5535	5535	5535	mhr	ойла́ш			Eastern Mari	0	0
5536	5536	5536	mhr	ойлыма́ш			Eastern Mari	0	0
5537	5537	5537	mhr	ондала́ш			Eastern Mari	0	0
5538	5538	5538	mhr	о́нчыч			Eastern Mari	0	0
5539	5539	5539	mhr	опта́ш			Eastern Mari	0	0
5540	5540	5540	mhr	паша́			Eastern Mari	0	0
5541	5541	5541	mhr	пида́ш			Eastern Mari	0	0
5542	5542	5542	mhr	пуа́ш			Eastern Mari	0	0
5543	5543	5543	mhr	пужа́ш			Eastern Mari	0	0
5544	5544	5544	mhr	пура́ш			Eastern Mari	0	0
5545	5545	5545	mhr	пуча́ш			Eastern Mari	0	0
5546	5546	5546	mhr	пӱчка́ш			Eastern Mari	0	0
5547	5547	5547	mhr	пуш			Eastern Mari	0	0
5548	5548	5548	mhr	пыжа́ш			Eastern Mari	0	0
5549	5549	5549	mhr	руалта́ш			Eastern Mari	0	0
5550	5550	5550	mhr	рӱза́ш			Eastern Mari	0	0
5551	5551	5551	mhr	сар			Eastern Mari	0	0
5552	5552	5552	mhr	сӱретла́ш			Eastern Mari	0	0
5553	5553	5553	mhr	таҥ			Eastern Mari	0	"Cognate with Western Mari тӓнг (täng).
"
5554	5554	5554	mhr	тора́			Eastern Mari	0	0
5555	5555	5555	mhr	тӱла́ш			Eastern Mari	0	0
5556	5556	5556	mhr	туныкта́ш			Eastern Mari	0	0
5557	5557	5557	mhr	тӱр			Eastern Mari	0	0
5558	5558	5558	mhr	туш			Eastern Mari	0	0
5559	5559	5559	mhr	тӱшка́			Eastern Mari	0	0
5560	5560	5560	mhr	ту́што			Eastern Mari	0	0
5561	5561	5561	mhr	ты́лзе			Eastern Mari	0	0
5562	5562	5562	mhr	удыра́ш			Eastern Mari	0	0
5563	5563	5563	mhr	ужа́ш			Eastern Mari	0	0
5564	5564	5564	mhr	ӱжа́ш			Eastern Mari	0	0
5565	5565	5565	mhr	ӱй			Eastern Mari	0	0
5566	5566	5566	mhr	ӱшта́ш			Eastern Mari	0	0
5567	5567	5567	mhr	чаҥга́			Eastern Mari	0	0
5568	5568	5568	mhr	чарна́ш			Eastern Mari	0	0
5569	5569	5569	mhr	чия́ш			Eastern Mari	0	0
5570	5570	5570	mhr	чот			Eastern Mari	0	0
5571	5571	5571	mhr	чӱкта́ш			Eastern Mari	0	0
5572	5572	5572	mhr	чы́нле			Eastern Mari	0	0
5573	5573	5573	mhr	шижа́ш			Eastern Mari	0	0
5574	5574	5574	mhr	шинча́ш			Eastern Mari	0	0
5575	5575	5575	mhr	шо́кшо			Eastern Mari	0	0
5576	5576	5576	mhr	шола́			Eastern Mari	0	0
5577	5577	5577	mhr	шӧн			Eastern Mari	0	0
5578	5578	5578	mhr	шотла́ш			Eastern Mari	0	0
5579	5579	5579	mhr	шуа́ш			Eastern Mari	0	0
5580	5580	5580	mhr	шу́до			Eastern Mari	0	0
5581	5581	5581	mhr	шӱкала́ш			Eastern Mari	0	0
5582	5582	5582	mhr	шӱм			Eastern Mari	0	0
5583	5583	5583	mhr	шу́рно			Eastern Mari	0	0
5584	5584	5584	mhr	шында́ш			Eastern Mari	0	0
5585	5585	5585	mhr	ы́нде			Eastern Mari	0	0
5586	5586	5586	mhr	ышта́ш			Eastern Mari	0	0
5587	5587	5587	mhr	ямдыла́ш			Eastern Mari	0	0
5588	5588	5588	mnc	abka			Manchu	0	0
5589	5589	5589	mnc	abkai sukdun			Manchu	0	0
5590	5590	5590	mnc	acabumbi			Manchu	0	0
5591	5591	5591	mnc	aiha šušu			Manchu	0	0
5592	5592	5592	mnc	akdulambi			Manchu	0	0
5593	5593	5593	mnc	akiyabumbi			Manchu	0	0
5594	5594	5594	mnc	alimbi			Manchu	0	0
5595	5595	5595	mnc	alime gaimbi			Manchu	0	0
5596	5596	5596	mnc	aljambi			Manchu	0	0
5597	5597	5597	mnc	amcanambi			Manchu	0	0
5598	5598	5598	mnc	amtalambi			Manchu	0	0
5599	5599	5599	mnc	anambi			Manchu	0	0
5600	5600	5600	mnc	and getembi			Manchu	0	0
5601	5601	5601	mnc	angga			Manchu	0	0
5602	5602	5602	mnc	arambi			Manchu	0	0
5603	5603	5603	mnc	arbušambi			Manchu	0	0
5604	5604	5604	mnc	aššambi			Manchu	0	0
5605	5605	5605	mnc	ba			Manchu	0	0
5606	5606	5606	mnc	baimbi			Manchu	0	0
5607	5607	5607	mnc	banjimbi			Manchu	0	0
5608	5608	5608	mnc	bargiyambi			Manchu	0	0
5609	5609	5609	mnc	barkiyambi			Manchu	0	0
5610	5610	5610	mnc	be			Manchu	0	0
5611	5611	5611	mnc	bethe			Manchu	0	0
5612	5612	5612	mnc	beyembi			Manchu	0	0
5613	5613	5613	mnc	birgan			Manchu	0	0
5614	5614	5614	mnc	biya			Manchu	0	"Borrowed from English beer.
"
5615	5615	5615	mnc	borhon			Manchu	0	0
5616	5616	5616	mnc	bošo			Manchu	0	0
5617	5617	5617	mnc	bošombi			Manchu	0	0
5618	5618	5618	mnc	buda			Manchu	0	"A Berber borrowing, originally spread in African Latin and then gradually replacing the native ulva, compare Kabyle tabuda (“Typha angustifolia”) etc., also Arabic بُرْدِيّ‎ (burdiyy), بُوط‎ (būṭ, “cattail”) from which some forms have later been reborrowed into Romance, listed there. There is an interpolation in the Dioscurides locus about θαψία (thapsía) after φέρουλα σιλβέστρις saying that the Africans call it βοιδίν (boidín) (Ἅφροι βοιδίν, left out in Dioscórides interactivo), which mirrors a Berber collective morpheme -īn (as explained by Bertoldi 1947 p. 195 seq.).
"
5619	5619	5619	mnc	buda arambi			Manchu	0	0
5620	5620	5620	mnc	buheliyembi			Manchu	0	0
5621	5621	5621	mnc	bujumbi			Manchu	0	0
5622	5622	5622	mnc	bukdalambi			Manchu	0	0
5623	5623	5623	mnc	butu			Manchu	0	0
